[fit LOOCV KRR]: 0.012671505988691933, Target Domain: SPAIN_6, 'AugKRR_MSE': 0.040128966248519, 'AugKRR_selectedgamma': 1.1025241916299506, 'AugKRR_selectedbest_alpha': 0.001953125}
[fit LOOCV KRR]: 0.00565579799877014, Target Domain: SPAIN_7, 'AugKRR_MSE': 0.009408821650935397, 'AugKRR_selectedgamma': 0.2734782611843687, 'AugKRR_selectedbest_alpha': 0.125}
[fit LOOCV KRR]: 0.006306865005171858, Target Domain: SPAIN_8, 'AugKRR_MSE': 0.02183581851701655, 'AugKRR_selectedgamma': 0.4062851873282495, 'AugKRR_selectedbest_alpha': 0.015625}
[fit LOOCV KRR]: 0.006206953010405414, Target Domain: SPAIN_9, 'AugKRR_MSE': 0.012047750960065166, 'AugKRR_selectedgamma': 0.6389539170538916, 'AugKRR_selectedbest_alpha': 0.00390625}
[fit LOOCV KRR]: 0.0056329629878746346, Target Domain: SPAIN_0, 'AugKRR_MSE': 0.010712671639782952, 'AugKRR_selectedgamma': 0.28057623508094093, 'AugKRR_selectedbest_alpha': 0.015625}
[fit LOOCV KRR]: 0.005603056997642852, Target Domain: SWEDEN_1, 'AugKRR_MSE': 0.005129016535666108, 'AugKRR_selectedgamma': 5.212500416788897, 'AugKRR_selectedbest_alpha': 64.0}
[fit LOOCV KRR]: 0.00592083900119178, Target Domain: SWEDEN_2, 'AugKRR_MSE': 0.008403093869922853, 'AugKRR_selectedgamma': 15.600586710523634, 'AugKRR_selectedbest_alpha': 0.0625}
[fit LOOCV KRR]: 0.005807410998386331, Target Domain: SWEDEN_3, 'AugKRR_MSE': 0.0046043397802079025, 'AugKRR_selectedgamma': 4.023039211470452, 'AugKRR_selectedbest_alpha': 0.03125}
[fit LOOCV KRR]: 0.012858061003498733, Target Domain: SWEDEN_4, 'AugKRR_MSE': 0.005132245161048563, 'AugKRR_selectedgamma': 2.1902985651220397, 'AugKRR_selectedbest_alpha': 2.0}
[fit LOOCV KRR]: 0.005851092006196268, Target Domain: SWEDEN_5, 'AugKRR_MSE': 0.005522245437269093, 'AugKRR_selectedgamma': 16.16365027827591, 'AugKRR_selectedbest_alpha': 16.0}
[fit LOOCV KRR]: 0.005968568002572283, Target Domain: SWEDEN_6, 'AugKRR_MSE': 0.0067501167823689244, 'AugKRR_selectedgamma': 5.50120044824821, 'AugKRR_selectedbest_alpha': 0.015625}
[fit LOOCV KRR]: 0.00720408400229644, Target Domain: SWEDEN_7, 'AugKRR_MSE': 0.006110846434444349, 'AugKRR_selectedgamma': 5.50120044824821, 'AugKRR_selectedbest_alpha': 32.0}
[fit LOOCV KRR]: 0.005833007002365775, Target Domain: SWEDEN_8, 'AugKRR_MSE': 0.009641684062251871, 'AugKRR_selectedgamma': 4.369510238223684, 'AugKRR_selectedbest_alpha': 0.0625}
[fit LOOCV KRR]: 0.005609464002191089, Target Domain: SWEDEN_9, 'AugKRR_MSE': 0.007435853449437939, 'AugKRR_selectedgamma': 11.448538543780987, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.010680196006433107, Target Domain: SWEDEN_0, 'AugKRR_MSE': 0.005960949103965608, 'AugKRR_selectedgamma': 3.06332099148567, 'AugKRR_selectedbest_alpha': 0.00390625}
[fit LOOCV KRR]: 0.005637733003823087, Target Domain: SWITZERL_1, 'AugKRR_MSE': 0.009137292006837442, 'AugKRR_selectedgamma': 3.9589694244245677, 'AugKRR_selectedbest_alpha': 0.00390625}
[fit LOOCV KRR]: 0.011816661004559137, Target Domain: SWITZERL_2, 'AugKRR_MSE': 0.006684694660332003, 'AugKRR_selectedgamma': 2.369997556038735, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.0056738179991953075, Target Domain: SWITZERL_3, 'AugKRR_MSE': 0.009910559285491869, 'AugKRR_selectedgamma': 2.5362628375804857, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005657469999277964, Target Domain: SWITZERL_4, 'AugKRR_MSE': 0.010216769433586983, 'AugKRR_selectedgamma': 1.7562480412836226, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005634717002976686, Target Domain: SWITZERL_5, 'AugKRR_MSE': 0.009760146691931952, 'AugKRR_selectedgamma': 6.922284140617287, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.010943458997644484, Target Domain: SWITZERL_6, 'AugKRR_MSE': 0.017460534817593555, 'AugKRR_selectedgamma': 6.802918428217488, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005770517003838904, Target Domain: SWITZERL_7, 'AugKRR_MSE': 0.014646134148130187, 'AugKRR_selectedgamma': 4.9914810149740925, 'AugKRR_selectedbest_alpha': 0.03125}
[fit LOOCV KRR]: 0.005848622007761151, Target Domain: SWITZERL_8, 'AugKRR_MSE': 0.01278407762352023, 'AugKRR_selectedgamma': 3.4673318110809306, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005864085993380286, Target Domain: SWITZERL_9, 'AugKRR_MSE': 0.022057324243138936, 'AugKRR_selectedgamma': 4.548715753088333, 'AugKRR_selectedbest_alpha': 0.00390625}
[fit LOOCV KRR]: 0.005664341006195173, Target Domain: SWITZERL_0, 'AugKRR_MSE': 0.011973908293681697, 'AugKRR_selectedgamma': 2.0115436531069917, 'AugKRR_selectedbest_alpha': 0.00390625}
[fit LOOCV KRR]: 0.005869353000889532, Target Domain: TURKEY_1, 'AugKRR_MSE': 0.0518566444342644, 'AugKRR_selectedgamma': 0.5666036959351486, 'AugKRR_selectedbest_alpha': 0.0078125}
[fit LOOCV KRR]: 0.005435193001176231, Target Domain: TURKEY_2, 'AugKRR_MSE': 0.09678171807634268, 'AugKRR_selectedgamma': 0.5025387115424668, 'AugKRR_selectedbest_alpha': 1.0}
[fit LOOCV KRR]: 0.005868553998880088, Target Domain: TURKEY_3, 'AugKRR_MSE': 0.046119235707114764, 'AugKRR_selectedgamma': 0.27531246958797645, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.0070767610013717785, Target Domain: TURKEY_4, 'AugKRR_MSE': 0.03639877301194912, 'AugKRR_selectedgamma': 0.2871309871689639, 'AugKRR_selectedbest_alpha': 0.0625}
[fit LOOCV KRR]: 0.011925675004022196, Target Domain: TURKEY_5, 'AugKRR_MSE': 0.0360168553078688, 'AugKRR_selectedgamma': 0.6715791847747937, 'AugKRR_selectedbest_alpha': 0.001953125}
[fit LOOCV KRR]: 0.006506137986434624, Target Domain: TURKEY_6, 'AugKRR_MSE': 0.04915406414266731, 'AugKRR_selectedgamma': 0.18438031323291432, 'AugKRR_selectedbest_alpha': 0.125}
[fit LOOCV KRR]: 0.0053684880112996325, Target Domain: TURKEY_7, 'AugKRR_MSE': 0.0305740010789858, 'AugKRR_selectedgamma': 1.0121333329967934, 'AugKRR_selectedbest_alpha': 0.001953125}
[fit LOOCV KRR]: 0.005819559999508783, Target Domain: TURKEY_8, 'AugKRR_MSE': 0.029915359629291465, 'AugKRR_selectedgamma': 0.27236994646164275, 'AugKRR_selectedbest_alpha': 0.0625}
[fit LOOCV KRR]: 0.005675500986399129, Target Domain: TURKEY_9, 'AugKRR_MSE': 0.024346245826399406, 'AugKRR_selectedgamma': 0.46519563754450677, 'AugKRR_selectedbest_alpha': 0.015625}
[fit LOOCV KRR]: 0.006063771012122743, Target Domain: TURKEY_0, 'AugKRR_MSE': 0.04306286701633696, 'AugKRR_selectedgamma': 0.49485011174543303, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.006289384007686749, Target Domain: U.K._1, 'AugKRR_MSE': 0.058942959330002966, 'AugKRR_selectedgamma': 3.9586713050949043, 'AugKRR_selectedbest_alpha': 0.0078125}
[fit LOOCV KRR]: 0.0057120780111290514, Target Domain: U.K._2, 'AugKRR_MSE': 0.05493928674948215, 'AugKRR_selectedgamma': 4.2014957225746565, 'AugKRR_selectedbest_alpha': 0.015625}
[fit LOOCV KRR]: 0.0063163189915940166, Target Domain: U.K._3, 'AugKRR_MSE': 0.047644586010875005, 'AugKRR_selectedgamma': 2.413241162742364, 'AugKRR_selectedbest_alpha': 0.25}
[fit LOOCV KRR]: 0.006638300998019986, Target Domain: U.K._4, 'AugKRR_MSE': 0.07523720075656595, 'AugKRR_selectedgamma': 2.67631485516308, 'AugKRR_selectedbest_alpha': 0.125}
[fit LOOCV KRR]: 0.012624791997950524, Target Domain: U.K._5, 'AugKRR_MSE': 0.03883771514732716, 'AugKRR_selectedgamma': 2.150851671538962, 'AugKRR_selectedbest_alpha': 0.25}
[fit LOOCV KRR]: 0.006223570992005989, Target Domain: U.K._6, 'AugKRR_MSE': 0.05955212171369516, 'AugKRR_selectedgamma': 14.599295734185793, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005632683998555876, Target Domain: U.K._7, 'AugKRR_MSE': 0.05582784451807877, 'AugKRR_selectedgamma': 1.2286186014307503, 'AugKRR_selectedbest_alpha': 0.25}
[fit LOOCV KRR]: 0.00751421699533239, Target Domain: U.K._8, 'AugKRR_MSE': 0.06065301341339143, 'AugKRR_selectedgamma': 3.865357008116243, 'AugKRR_selectedbest_alpha': 0.015625}
[fit LOOCV KRR]: 0.005510556991794147, Target Domain: U.K._9, 'AugKRR_MSE': 0.05598376460195071, 'AugKRR_selectedgamma': 4.489489169131976, 'AugKRR_selectedbest_alpha': 0.25}
[fit LOOCV KRR]: 0.0062849259993527085, Target Domain: U.K._0, 'AugKRR_MSE': 0.0908268475880332, 'AugKRR_selectedgamma': 2.413241162742364, 'AugKRR_selectedbest_alpha': 0.015625}
[fit LOOCV KRR]: 0.005443027999717742, Target Domain: U.S.A._1, 'AugKRR_MSE': 0.0070485368185927095, 'AugKRR_selectedgamma': 5.669666898493396, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005699228000594303, Target Domain: U.S.A._2, 'AugKRR_MSE': 0.0035299704674907387, 'AugKRR_selectedgamma': 7.221175417155953, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.0062642810080433264, Target Domain: U.S.A._3, 'AugKRR_MSE': 0.0021658052432650494, 'AugKRR_selectedgamma': 3.965994588140471, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.006430274996091612, Target Domain: U.S.A._4, 'AugKRR_MSE': 0.002458414232136014, 'AugKRR_selectedgamma': 3.590693768700447, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005667264005751349, Target Domain: U.S.A._5, 'AugKRR_MSE': 0.0024176296881766863, 'AugKRR_selectedgamma': 3.7799510187137813, 'AugKRR_selectedbest_alpha': 0.001953125}
[fit LOOCV KRR]: 0.006675067998003215, Target Domain: U.S.A._6, 'AugKRR_MSE': 0.0014752516790610176, 'AugKRR_selectedgamma': 3.046375955153143, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.00557271100115031, Target Domain: U.S.A._7, 'AugKRR_MSE': 0.004770265742522709, 'AugKRR_selectedgamma': 1.7794639119964764, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.008209395004087128, Target Domain: U.S.A._8, 'AugKRR_MSE': 0.0037095429030549144, 'AugKRR_selectedgamma': 2.449317185667674, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.0056171530013671145, Target Domain: U.S.A._9, 'AugKRR_MSE': 0.0032597883989087095, 'AugKRR_selectedgamma': 4.519815380191816, 'AugKRR_selectedbest_alpha': 0.0009765625}
[fit LOOCV KRR]: 0.005610598993371241, Target Domain: U.S.A._0, 'AugKRR_MSE': 0.0024074318569491378, 'AugKRR_selectedgamma': 4.993522434429217, 'AugKRR_selectedbest_alpha': 0.0009765625}
